banker_name,co_code,company_name,bnkhist_date
STATE BANK OF INDIA,173853,PENNAR INDUSTRIES LTD.,31-03-2020
STATE BANK OF INDIA,476202,PENTA GOLD LTD.,31-03-2020
STATE BANK OF INDIA,175069,PHOSPHATE CO. LTD.,31-03-2020
STATE BANK OF INDIA,176007,PITTI ENGINEERING LTD.,31-03-2020
STATE BANK OF INDIA,176035,PIX TRANSMISSIONS LTD.,31-03-2020
STATE BANK OF INDIA,176643,PODDAR PIGMENTS LTD.,31-03-2020
STATE BANK OF INDIA,176861,POLY MEDICURE LTD.,31-03-2020
STATE BANK OF INDIA,176885,POLYCAB INDIA LTD.,31-03-2020
STATE BANK OF INDIA,176895,POLYCON INTERNATIONAL LTD.,31-03-2020
STATE BANK OF INDIA,177580,PORWAL AUTO COMPONENTS LTD.,31-03-2020
STATE BANK OF INDIA,177753,POWER FINANCE CORPN. LTD.,31-03-2020
STATE BANK OF INDIA,177758,POWER GRID CORPN. OF INDIA LTD.,31-03-2020
STATE BANK OF INDIA,177768,POWER MECH PROJECTS LTD.,31-03-2020
STATE BANK OF INDIA,178929,PRAKASH WOOLLEN & SYNTHETIC MILLS LTD.,31-03-2020
STATE BANK OF INDIA,179471,PRASHANT INDIA LTD.,31-03-2020
STATE BANK OF INDIA,180736,PREMIER EXPLOSIVES LTD.,31-03-2020
STATE BANK OF INDIA,181215,PRESTIGE ESTATES PROJECTS LTD.,31-03-2020
STATE BANK OF INDIA,553720,PRICOL LTD.,31-03-2020
STATE BANK OF INDIA,517843,PUDUMJEE PAPER PRODUCTS LTD.,31-03-2020
STATE BANK OF INDIA,229989,QUINTEGRA SOLUTIONS LTD.,31-03-2020
STATE BANK OF INDIA,403783,R J BIO-TECH LTD.,31-03-2020
STATE BANK OF INDIA,570802,R M DRIP & SPRINKLERS SYSTEMS LTD.,31-03-2020
STATE BANK OF INDIA,190511,R S W M LTD.,31-03-2020
STATE BANK OF INDIA,189209,R T C L LTD.,31-03-2020
STATE BANK OF INDIA,189297,RADIX INDUSTRIES (INDIA) LTD.,31-03-2020
STATE BANK OF INDIA,189198,RAGHUNATH INTERNATIONAL LTD.,31-03-2020
STATE BANK OF INDIA,329799,RAIL VIKAS NIGAM LTD.,31-03-2020
STATE BANK OF INDIA,189997,RAJ PACKAGING INDS. LTD.,31-03-2020
STATE BANK OF INDIA,190032,RAJ RAYON INDS. LTD.,31-03-2020
STATE BANK OF INDIA,190485,RAJASTHAN PETRO SYNTHETICS LTD.,31-03-2020
STATE BANK OF INDIA,190545,RAJASTHAN TUBE MFG. CO. LTD.,31-03-2020
STATE BANK OF INDIA,191796,RAJRATAN GLOBAL WIRE LTD.,31-03-2020
STATE BANK OF INDIA,191865,RAJSHREE SUGARS & CHEMICALS LTD.,31-03-2020
STATE BANK OF INDIA,368639,RAJVIR INDUSTRIES LTD.,31-03-2020
STATE BANK OF INDIA,192422,RAM RATNA WIRES LTD.,31-03-2020
STATE BANK OF INDIA,193189,RAMKRISHNA FORGINGS LTD.,31-03-2020
STATE BANK OF INDIA,347143,RAMKY INFRASTRUCTURE LTD.,31-03-2020
STATE BANK OF INDIA,194076,RAPICUT CARBIDES LTD.,31-03-2020
STATE BANK OF INDIA,194371,RASHTRIYA CHEMICALS & FERTILIZERS LTD.,31-03-2020
STATE BANK OF INDIA,194939,RAUNAQ E P C INTERNATIONAL LTD.,31-03-2020
STATE BANK OF INDIA,195275,RAVINDRA ENERGY LTD.,31-03-2020
STATE BANK OF INDIA,196196,REGENCY CERAMICS LTD.,31-03-2020
STATE BANK OF INDIA,196452,RELAXO FOOTWEARS LTD.,31-03-2020
STATE BANK OF INDIA,196594,RELIANCE CHEMOTEX INDS. LTD.,31-03-2020
STATE BANK OF INDIA,190885,REMI EDELSTAHL TUBULARS LTD.,31-03-2020
STATE BANK OF INDIA,196933,REMSONS INDUSTRIES LTD.,31-03-2020
STATE BANK OF INDIA,198127,RENAISSANCE GLOBAL LTD.,31-03-2020
STATE BANK OF INDIA,197318,RESTILE CERAMICS LTD.,31-03-2020
STATE BANK OF INDIA,197632,RIBA TEXTILES LTD.,31-03-2020
STATE BANK OF INDIA,197957,RIDINGS CONSULTING ENGINEERS INDIA LTD.,31-03-2020
STATE BANK OF INDIA,199397,ROLCON ENGINEERING CO. LTD.,31-03-2020
STATE BANK OF INDIA,591246,RONI HOUSEHOLDS LTD.,31-03-2020
STATE BANK OF INDIA,200352,ROYAL ORCHID HOTELS LTD.,31-03-2020
STATE BANK OF INDIA,200576,RUBY MILLS LTD.,31-03-2020
STATE BANK OF INDIA,201263,RUTTONSHA INTERNATIONAL RECTIFIER LTD.,31-03-2020
STATE BANK OF INDIA,244479,S A L AUTOMOTIVE LTD.,31-03-2020
STATE BANK OF INDIA,505103,S B C EXPORTS LTD.,31-03-2020
STATE BANK OF INDIA,201637,S B I CARDS & PAYMENT SERVICES LTD.,31-03-2020
STATE BANK OF INDIA,201643,S B I LIFE INSURANCE CO. LTD.,31-03-2020
STATE BANK OF INDIA,216048,S I S LTD.,31-03-2020
STATE BANK OF INDIA,155509,S J V N LTD.,31-03-2020
STATE BANK OF INDIA,203198,S K M EGG PRODUCTS EXPORT (INDIA) LTD.,31-03-2020
STATE BANK OF INDIA,203974,S M S PHARMACEUTICALS LTD.,31-03-2020
STATE BANK OF INDIA,369866,S P APPARELS LTD.,31-03-2020
STATE BANK OF INDIA,237735,S P M L INFRA LTD.,31-03-2020
STATE BANK OF INDIA,204896,S R G SECURITIES FINANCE LTD.,31-03-2020
STATE BANK OF INDIA,204920,S R INDUSTRIES LTD.,31-03-2020
STATE BANK OF INDIA,235373,S S P D L LTD.,31-03-2020
STATE BANK OF INDIA,206380,SABOO SODIUM CHLORO LTD.,31-03-2020
STATE BANK OF INDIA,206489,SACHETA METALS LTD.,31-03-2020
STATE BANK OF INDIA,206712,SADHANA NITRO CHEM LTD.,31-03-2020
STATE BANK OF INDIA,207006,SAGAR CEMENTS LTD.,31-03-2020
STATE BANK OF INDIA,208586,SAKTHI FINANCE LTD.,31-03-2020
STATE BANK OF INDIA,399774,SALASAR TECHNO ENGG. LTD.,31-03-2020
STATE BANK OF INDIA,208858,SALORA INTERNATIONAL LTD.,31-03-2020
STATE BANK OF INDIA,209219,SAMBANDAM SPINNING MILLS LTD.,31-03-2020
STATE BANK OF INDIA,209427,SAMKRG PISTONS & RINGS LTD.,31-03-2020
STATE BANK OF INDIA,209807,SAMTEX FASHIONS LTD.,31-03-2020
STATE BANK OF INDIA,149616,SAMVARDHANA MOTHERSON INTL. LTD.,31-03-2020
STATE BANK OF INDIA,210290,SANDHAR TECHNOLOGIES LTD.,31-03-2020
STATE BANK OF INDIA,210444,SANGAL PAPERS LTD.,31-03-2020
STATE BANK OF INDIA,210445,SANGAM (INDIA) LTD.,31-03-2020
STATE BANK OF INDIA,25177,SARTHAK GLOBAL LTD.,31-03-2020
STATE BANK OF INDIA,213256,SARTHAK METALS LTD.,31-03-2020
STATE BANK OF INDIA,213302,SARUP INDUSTRIES LTD.,31-03-2020
STATE BANK OF INDIA,214826,SAVITA OIL TECHNOLOGIES LTD.,31-03-2020
STATE BANK OF INDIA,147261,SCAN STEELS LTD.,31-03-2020
STATE BANK OF INDIA,216936,SERVOTEACH INDUSTRIES LTD.,31-03-2020
STATE BANK OF INDIA,16575,SHAILY ENGINEERING PLASTICS LTD.,31-03-2020
STATE BANK OF INDIA,218257,SHALIMAR PAINTS LTD.,31-03-2020
STATE BANK OF INDIA,46962,SHANTI EDUCATIONAL INITIATIVES LTD.,31-03-2020
STATE BANK OF INDIA,220014,SHEKHAWATI POLY-YARN LTD.,31-03-2020
STATE BANK OF INDIA,220218,SHERVANI INDUSTRIAL SYNDICATE LTD.,31-03-2020
STATE BANK OF INDIA,7633,SHIRPUR GOLD REFINERY LTD.,31-03-2020
STATE BANK OF INDIA,353466,SHIV AUM STEELS LTD.,31-03-2020
STATE BANK OF INDIA,222402,SHREE CEMENT LTD.,31-03-2020
STATE BANK OF INDIA,222702,SHREE HARI CHEMICALS EXPORT LTD.,31-03-2020
STATE BANK OF INDIA,223154,SHREE NIDHI TRDG. CO. LTD.,31-03-2020
STATE BANK OF INDIA,223281,SHREE PUSHKAR CHEMICALS & FERTILISERS LTD.,31-03-2020
STATE BANK OF INDIA,223325,SHREE RAJESHWARANAND PAPER MILLS LTD.,31-03-2020
STATE BANK OF INDIA,224302,SHREYANS INDUSTRIES LTD.,31-03-2020
STATE BANK OF INDIA,66551,SHRI KRISHNA DEVCON LTD.,31-03-2020
STATE BANK OF INDIA,589400,SILGO RETAIL LTD.,31-03-2020
STATE BANK OF INDIA,227378,SILVER OAK (INDIA) LTD.,31-03-2020
STATE BANK OF INDIA,408703,SIMBHAOLI SUGARS LTD.,31-03-2020
STATE BANK OF INDIA,227709,SIMPLEX CASTINGS LTD.,31-03-2020
STATE BANK OF INDIA,130365,SIMPLEX MILLS CO. LTD.,31-03-2020
STATE BANK OF INDIA,227732,SIMPLEX PAPERS LTD.,31-03-2020
STATE BANK OF INDIA,227729,SIMPLEX REALTY LTD.,31-03-2020
STATE BANK OF INDIA,228323,SINNAR BIDI UDYOG LTD.,31-03-2020
STATE BANK OF INDIA,228413,SIR SHADI LAL ENTERPRISES LTD.,31-03-2020
STATE BANK OF INDIA,229612,SMRUTHI ORGANICS LTD.,31-03-2020
STATE BANK OF INDIA,229984,SOFCOM SYSTEMS LTD.,31-03-2020
STATE BANK OF INDIA,230409,SOLAR INDUSTRIES INDIA LTD.,31-03-2020
STATE BANK OF INDIA,230502,SOLID STONE CO. LTD.,31-03-2020
STATE BANK OF INDIA,230955,SONAL ADHESIVES LTD.,31-03-2020
STATE BANK OF INDIA,231916,SOUTHERN PETROCHEMICAL INDS. CORPN. LTD.,31-03-2020
STATE BANK OF INDIA,232593,SPECIALITY RESTAURANTS LTD.,31-03-2020
STATE BANK OF INDIA,232722,SPECTRUM FOODS LTD.,31-03-2020
STATE BANK OF INDIA,233133,SPORTKING INDIA LTD.,31-03-2020
STATE BANK OF INDIA,371842,SREE RAYALASEEMA HI-STRENGTH HYPO LTD.,31-03-2020
STATE BANK OF INDIA,33275,SRI K P R INDUSTRIES LTD.,31-03-2020
STATE BANK OF INDIA,235554,SRU STEELS LTD.,31-03-2020
STATE BANK OF INDIA,236353,STATE TRADING CORPN. OF INDIA LTD.,31-03-2020
STATE BANK OF INDIA,184689,STEEL EXCHANGE INDIA LTD.,31-03-2020
STATE BANK OF INDIA,83635,STYLAM INDUSTRIES LTD.,31-03-2020
STATE BANK OF INDIA,239973,SUNCITY SYNTHETICS LTD.,31-03-2020
STATE BANK OF INDIA,240029,SUNDARAM BRAKE LININGS LTD.,31-03-2020
STATE BANK OF INDIA,240038,SUNDARAM FINANCE HOLDINGS LTD.,31-03-2020
STATE BANK OF INDIA,240037,SUNDARAM FINANCE LTD.,31-03-2020
STATE BANK OF INDIA,240054,SUNDARAM MULTI PAP LTD.,31-03-2020
STATE BANK OF INDIA,240069,SUNDARAM-CLAYTON LTD.,31-03-2020
STATE BANK OF INDIA,240266,SUNFLAG IRON & STEEL CO. LTD.,31-03-2020
STATE BANK OF INDIA,240560,SUNIL HEALTHCARE LTD.,31-03-2020
STATE BANK OF INDIA,240835,SUNRAJ DIAMOND EXPORTS LTD.,31-03-2020
STATE BANK OF INDIA,241348,SUPER CROP SAFE LTD.,31-03-2020
STATE BANK OF INDIA,241564,SUPER TANNERY LTD.,31-03-2020
STATE BANK OF INDIA,241914,SUPRAJIT ENGINEERING LTD.,31-03-2020
STATE BANK OF INDIA,241950,SUPREME INFRASTRUCTURE INDIA LTD.,31-03-2020
STATE BANK OF INDIA,243328,SURYA ROSHNI LTD.,31-03-2020
STATE BANK OF INDIA,377796,SURYAAMBA SPINNING MILLS LTD.,31-03-2020
STATE BANK OF INDIA,243438,SURYALAKSHMI COTTON MILLS LTD.,31-03-2020
STATE BANK OF INDIA,243440,SURYALATA SPINNING MILLS LTD.,31-03-2020
STATE BANK OF INDIA,243849,SUVEN LIFE SCIENCES LTD.,31-03-2020
STATE BANK OF INDIA,594310,SUVEN PHARMACEUTICALS LTD.,31-03-2020
STATE BANK OF INDIA,362490,SWARAJ SUITING LTD.,31-03-2020
STATE BANK OF INDIA,162229,SWELECT ENERGY SYSTEMS LTD.,31-03-2020
STATE BANK OF INDIA,158052,SWISS MILITARY CONSUMER GOODS LTD.,31-03-2020
STATE BANK OF INDIA,385193,T C I EXPRESS LTD.,31-03-2020
STATE BANK OF INDIA,246196,T M T (INDIA) LTD.,31-03-2020
STATE BANK OF INDIA,254828,T T L ENTERPRISES LTD.,31-03-2020
STATE BANK OF INDIA,246615,T V S MOTOR CO. LTD.,31-03-2020
STATE BANK OF INDIA,246623,T V S SRICHAKRA LTD.,31-03-2020
STATE BANK OF INDIA,380289,TAMBOLI CAPITAL LTD.,31-03-2020
STATE BANK OF INDIA,247160,TAMIL NADU NEWSPRINT & PAPERS LTD.,31-03-2020
STATE BANK OF INDIA,247240,TAMILNADU JAI BHARATH MILLS LTD.,31-03-2020
STATE BANK OF INDIA,247502,TANTIA CONSTRUCTIONS LTD.,31-03-2020
STATE BANK OF INDIA,497496,TARA CHAND LOGISTIC SOLUTIONS LTD.,31-03-2020
STATE BANK OF INDIA,248154,TATA METALIKS LTD.,31-03-2020
STATE BANK OF INDIA,248979,TECIL CHEMICALS & HYDRO POWER LTD.,31-03-2020
STATE BANK OF INDIA,249890,TEXMACO RAIL & ENGG. LTD.,31-03-2020
STATE BANK OF INDIA,380663,TEXMO PIPES & PRODUCTS LTD.,31-03-2020
STATE BANK OF INDIA,250287,THEJO ENGINEERING LTD.,31-03-2020
STATE BANK OF INDIA,251578,TIRUPATI STARCH & CHEMICALS LTD.,31-03-2020
STATE BANK OF INDIA,251642,TITAGARH WAGONS LTD.,31-03-2020
STATE BANK OF INDIA,252414,TOURISM FINANCE CORPN. OF INDIA LTD.,31-03-2020
STATE BANK OF INDIA,252938,TRANSFORMERS & RECTIFIERS (INDIA) LTD.,31-03-2020
STATE BANK OF INDIA,253023,TRANSPEK INDUSTRY LTD.,31-03-2020
STATE BANK OF INDIA,253028,TRANSPORT CORPORATION OF INDIA LTD.,31-03-2020
STATE BANK OF INDIA,387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,31-03-2020
STATE BANK OF INDIA,4709,TRIDENT LTD.,31-03-2020
STATE BANK OF INDIA,254088,TRIOCHEM PRODUCTS LTD.,31-03-2020
STATE BANK OF INDIA,254549,TRIVENI GLASS LTD.,31-03-2020
STATE BANK OF INDIA,255410,TUTICORIN ALKALI CHEMICALS & FERTILISERS LTD.,31-03-2020
STATE BANK OF INDIA,255921,U P HOTELS LTD.,31-03-2020
STATE BANK OF INDIA,256224,UCAL FUEL SYSTEMS LTD.,31-03-2020
STATE BANK OF INDIA,93025,UDAY JEWELLERY INDS. LTD.,31-03-2020
STATE BANK OF INDIA,295606,UJAAS ENERGY LTD.,31-03-2020
STATE BANK OF INDIA,257125,UNICK FIX-A-FORM & PRINTERS LTD.,31-03-2020
STATE BANK OF INDIA,484197,UNITED POLYFAB GUJARAT LTD.,31-03-2020
STATE BANK OF INDIA,258271,UNIVERSAL CABLES LTD.,31-03-2020
STATE BANK OF INDIA,258946,USHA MARTIN LTD.,31-03-2020
STATE BANK OF INDIA,259099,USHAKIRAN FINANCE LTD.,31-03-2020
STATE BANK OF INDIA,259115,USHDEV INTERNATIONAL LTD.,31-03-2020
STATE BANK OF INDIA,259393,UTTAM GALVA STEELS LTD.,31-03-2020
STATE BANK OF INDIA,142004,V I P CLOTHING LTD.,31-03-2020
STATE BANK OF INDIA,259928,V I P INDUSTRIES LTD.,31-03-2020
STATE BANK OF INDIA,268436,V T M LTD.,31-03-2020
STATE BANK OF INDIA,387591,V-MART RETAIL LTD.,31-03-2020
STATE BANK OF INDIA,261759,VALECHA ENGINEERING LTD.,31-03-2020
STATE BANK OF INDIA,211240,VAMA INDUSTRIES LTD.,31-03-2020
STATE BANK OF INDIA,262046,VAMSHI RUBBER LTD.,31-03-2020
STATE BANK OF INDIA,565704,VANTA BIOSCIENCE LTD.,31-03-2020
STATE BANK OF INDIA,395068,VARDHMAN SPECIAL STEELS LTD.,31-03-2020
STATE BANK OF INDIA,135967,VARDHMAN TEXTILES LTD.,31-03-2020
STATE BANK OF INDIA,263122,VASCON ENGINEERS LTD.,31-03-2020
STATE BANK OF INDIA,401344,VASWANI INDUSTRIES LTD.,31-03-2020
STATE BANK OF INDIA,264457,VENKY'S (INDIA) LTD.,31-03-2020
STATE BANK OF INDIA,581723,VERA SYNTHETIC LTD.,31-03-2020
STATE BANK OF INDIA,265165,VICEROY HOTELS LTD.,31-03-2020
STATE BANK OF INDIA,266062,VIJAY SOLVEX LTD.,31-03-2020
STATE BANK OF INDIA,266086,VIJAY TEXTILES LTD.,31-03-2020
STATE BANK OF INDIA,266398,VIKALP SECURITIES LTD.,31-03-2020
STATE BANK OF INDIA,267081,VINATI ORGANICS LTD.,31-03-2020
STATE BANK OF INDIA,267357,VINDHYA TELELINKS LTD.,31-03-2020
STATE BANK OF INDIA,164173,VIRGO GLOBAL LTD.,31-03-2020
STATE BANK OF INDIA,268322,VIRGO POLYMERS (INDIA) LTD.,31-03-2020
STATE BANK OF INDIA,268462,VISAKA INDUSTRIES LTD.,31-03-2020
STATE BANK OF INDIA,119709,VISHNU CHEMICALS LTD.,31-03-2020
STATE BANK OF INDIA,269076,VISHWARAJ SUGAR INDS. LTD.,31-03-2020
STATE BANK OF INDIA,269742,VIVIMED LABS LTD.,31-03-2020
STATE BANK OF INDIA,269920,VOLTAS LTD.,31-03-2020
STATE BANK OF INDIA,270357,W P I L LTD.,31-03-2020
STATE BANK OF INDIA,270556,WALCHANDNAGAR INDUSTRIES LTD.,31-03-2020
STATE BANK OF INDIA,270795,WARREN TEA LTD.,31-03-2020
STATE BANK OF INDIA,270871,WATERBASE LTD.,31-03-2020
STATE BANK OF INDIA,185948,WELLNESS NONI LTD.,31-03-2020
STATE BANK OF INDIA,271560,WENDT (INDIA) LTD.,31-03-2020
STATE BANK OF INDIA,271895,WESTERN INDIA PLYWOODS LTD.,31-03-2020
STATE BANK OF INDIA,273932,YASH PAKKA LTD.,31-03-2020
STATE BANK OF INDIA,274688,YUKEN INDIA LTD.,31-03-2020
STATE BANK OF INDIA,275251,ZENITH STEEL PIPES & INDS. LTD.,31-03-2020
STATE BANK OF INDIA,397515,ZUARI AGRO CHEMICALS LTD.,31-03-2020
STATE BANK OF INDIA,275679,ZUARI INDUSTRIES LTD.,31-03-2020
UCO BANK,1621,A K SPINTEX LTD.,31-03-2020
UCO BANK,5695,AD-MANUM FINANCE LTD.,31-03-2020
UCO BANK,16178,ANJANI FINANCE LTD.,31-03-2020
UCO BANK,25089,AVAILABLE FINANCE LTD.,31-03-2020
UCO BANK,368716,FLEXITUFF VENTURES INTL. LTD.,31-03-2020
UCO BANK,78551,GANESH HOLDINGS LTD.,31-03-2020
UCO BANK,84147,GOOD VALUE IRRIGATION LTD.,31-03-2020
UCO BANK,224109,GYSCOAL ALLOYS LTD.,31-03-2020
UCO BANK,88770,H M T LTD.,31-03-2020
UCO BANK,93039,HIGH ENERGY BATTERIES (INDIA) LTD.,31-03-2020
UCO BANK,94089,HINDUSTAN MOTORS LTD.,31-03-2020
UCO BANK,99207,INDITALIA REFCON LTD.,31-03-2020
UCO BANK,101969,INTERNATIONAL COMBUSTION (INDIA) LTD.,31-03-2020
UCO BANK,106489,JAINCO PROJECTS (INDIA) LTD.,31-03-2020
UCO BANK,191171,MAHAMAYA STEEL INDS. LTD.,31-03-2020
UCO BANK,173198,P I L ITALICA LIFESTYLE LTD.,31-03-2020
UCO BANK,249221,RADHAGOBIND COMMERCIAL LTD.,31-03-2020
UCO BANK,568737,SHISH INDUSTRIES LTD.,31-03-2020
UCO BANK,225438,SHRIRAM PISTONS & RINGS LTD.,31-03-2020
UCO BANK,173558,SHRISTI INFRASTRUCTURE DEVP. CORPN. LTD.,31-03-2020
UCO BANK,266164,V S F PROJECTS LTD.,31-03-2020
UCO BANK,272664,WINSOME TEXTILE INDS. LTD.,31-03-2020
UNION BANK OF INDIA,9793,AKSH OPTIFIBRE LTD.,31-03-2020
UNION BANK OF INDIA,12790,AMBANI ORGANICS LTD.,31-03-2020
UNION BANK OF INDIA,17728,APAR INDUSTRIES LTD.,31-03-2020
UNION BANK OF INDIA,224496,ARCHIT ORGANOSYS LTD.,31-03-2020
UNION BANK OF INDIA,414271,ASTRON PAPER & BOARD MILL LTD.,31-03-2020
UNION BANK OF INDIA,215068,ASYA INFOSOFT LTD.,31-03-2020
UNION BANK OF INDIA,28346,BACIL PHARMA LTD.,31-03-2020
UNION BANK OF INDIA,29657,BALKRISHNA INDUSTRIES LTD.,31-03-2020
UNION BANK OF INDIA,479489,BALKRISHNA PAPER MILLS LTD.,31-03-2020
UNION BANK OF INDIA,32581,BEST EASTERN HOTELS LTD.,31-03-2020
UNION BANK OF INDIA,35532,BIHAR SPONGE IRON LTD.,31-03-2020
UNION BANK OF INDIA,35876,BINAYAK TEX PROCESSORS LTD.,31-03-2020
UNION BANK OF INDIA,37218,BOBSHELL ELECTRODES LTD.,31-03-2020
UNION BANK OF INDIA,61622,BODAL CHEMICALS LTD.,31-03-2020
UNION BANK OF INDIA,38148,BRADY & MORRIS ENGG. CO. LTD.,31-03-2020
UNION BANK OF INDIA,44665,CANDOUR TECHTEX LTD.,31-03-2020
UNION BANK OF INDIA,62823,CAPRI GLOBAL CAPITAL LTD.,31-03-2020
UNION BANK OF INDIA,233601,CELLA SPACE LTD.,31-03-2020
UNION BANK OF INDIA,506067,CHOTHANI FOODS LTD.,31-03-2020
UNION BANK OF INDIA,48093,CITURGIA BIOCHEMICALS LTD.,31-03-2020
UNION BANK OF INDIA,403157,COMFORT COMMOTRADE LTD.,31-03-2020
UNION BANK OF INDIA,170890,COMFORT FINCAP LTD.,31-03-2020
UNION BANK OF INDIA,49470,COMFORT INTECH LTD.,31-03-2020
UNION BANK OF INDIA,53088,CYBERTECH SYSTEMS & SOFTWARE LTD.,31-03-2020
UNION BANK OF INDIA,59666,DHANASHREE ELECTRONICS LTD.,31-03-2020
UNION BANK OF INDIA,60703,DIAMANT INFRASTRUCTURE LTD.,31-03-2020
UNION BANK OF INDIA,65803,ECOBOARD INDUSTRIES LTD.,31-03-2020
UNION BANK OF INDIA,336691,EVANS ELECTRIC LTD.,31-03-2020
UNION BANK OF INDIA,73013,FILATEX INDIA LTD.,31-03-2020
UNION BANK OF INDIA,316063,FINE ORGANIC INDS. LTD.,31-03-2020
UNION BANK OF INDIA,74341,FOODS & INNS LTD.,31-03-2020
UNION BANK OF INDIA,76266,G G AUTOMOTIVE GEARS LTD.,31-03-2020
UNION BANK OF INDIA,77242,G S L SECURITIES LTD.,31-03-2020
UNION BANK OF INDIA,78744,GANGA PHARMACEUTICALS LTD.,31-03-2020
UNION BANK OF INDIA,79369,GARNET CONSTRUCTION LTD.,31-03-2020
UNION BANK OF INDIA,553315,GODHA CABCON & INSULATION LTD.,31-03-2020
UNION BANK OF INDIA,86764,GUJARAT INVESTA LTD.,31-03-2020
UNION BANK OF INDIA,86870,GUJARAT RAFFIA INDS. LTD.,31-03-2020
UNION BANK OF INDIA,86954,GUJARAT THEMIS BIOSYN LTD.,31-03-2020
UNION BANK OF INDIA,95482,HOTEL RUGBY LTD.,31-03-2020
UNION BANK OF INDIA,96221,HYTONE TEXSTYLES LTD.,31-03-2020
UNION BANK OF INDIA,98766,I E L LTD.,31-03-2020
UNION BANK OF INDIA,97153,I V P LTD.,31-03-2020
UNION BANK OF INDIA,407254,IMAGICAAWORLD ENTERTAINMENT LTD.,31-03-2020
UNION BANK OF INDIA,98442,INDIA GELATINE & CHEMICALS LTD.,31-03-2020
UNION BANK OF INDIA,99065,INDIAN WOOD PRODUCTS CO. LTD.,31-03-2020
UNION BANK OF INDIA,99307,INDO COTSPIN LTD.,31-03-2020
UNION BANK OF INDIA,99308,INDO COUNT INDS. LTD.,31-03-2020
UNION BANK OF INDIA,244729,INDRA INDUSTRIES LTD.,31-03-2020
UNION BANK OF INDIA,108564,JAYATMA ENTERPRISES LTD.,31-03-2020
UNION BANK OF INDIA,211786,JAYATMA INDUSTRIES LTD.,31-03-2020
UNION BANK OF INDIA,114600,KALLAM TEXTILES LTD.,31-03-2020
UNION BANK OF INDIA,84205,KANSAI NEROLAC PAINTS LTD.,31-03-2020
UNION BANK OF INDIA,578298,KENVI JEWELS LTD.,31-03-2020
UNION BANK OF INDIA,119333,KESAR PETROPRODUCTS LTD.,31-03-2020
UNION BANK OF INDIA,265279,KINGS INFRA VENTURES LTD.,31-03-2020
UNION BANK OF INDIA,121058,KIRAN SYNTEX LTD.,31-03-2020
UNION BANK OF INDIA,400962,KRIDHAN INFRA LTD.,31-03-2020
UNION BANK OF INDIA,63164,LA TIM METAL & INDS. LTD.,31-03-2020
UNION BANK OF INDIA,457034,LAKHOTIA POLYESTERS (INDIA) LTD.,31-03-2020
UNION BANK OF INDIA,542946,LIBAS CONSUMER PRODUCTS LTD.,31-03-2020
UNION BANK OF INDIA,94143,LUHARUKA MEDIA & INFRA LTD.,31-03-2020
UNION BANK OF INDIA,414209,MANPASAND BEVERAGES LTD.,31-03-2020
UNION BANK OF INDIA,139826,MARAL OVERSEAS LTD.,31-03-2020
UNION BANK OF INDIA,146859,MISHRA DHATU NIGAM LTD.,31-03-2020
UNION BANK OF INDIA,147490,MODELLA WOOLLENS LTD.,31-03-2020
UNION BANK OF INDIA,151655,N B FOOTWEAR LTD.,31-03-2020
UNION BANK OF INDIA,452095,N I B E LTD.,31-03-2020
UNION BANK OF INDIA,154791,NARAYANI STEELS LTD.,31-03-2020
UNION BANK OF INDIA,156347,NAVKAR URBANSTRUCTURE LTD.,31-03-2020
UNION BANK OF INDIA,157413,NEIL INDUSTRIES LTD.,31-03-2020
UNION BANK OF INDIA,532379,OCTAWARE TECHNOLOGIES LTD.,31-03-2020
UNION BANK OF INDIA,163670,OMFURN INDIA LTD.,31-03-2020
UNION BANK OF INDIA,174558,P B GLOBAL LTD.,31-03-2020
UNION BANK OF INDIA,174348,PERIA KARAMALAI TEA & PRODUCE CO. LTD.,31-03-2020
UNION BANK OF INDIA,175632,PIONEER EMBROIDERIES LTD.,31-03-2020
UNION BANK OF INDIA,176712,POKARNA LTD.,31-03-2020
UNION BANK OF INDIA,283958,POLYMAC THERMOFORMERS LTD.,31-03-2020
UNION BANK OF INDIA,178284,PRADEEP METALS LTD.,31-03-2020
UNION BANK OF INDIA,179206,PRANAVADITYA SPINNING MILLS LTD.,31-03-2020
UNION BANK OF INDIA,186144,R J SHAH & CO. LTD.,31-03-2020
UNION BANK OF INDIA,375162,R P G LIFE SCIENCES LTD.,31-03-2020
UNION BANK OF INDIA,223732,R R METALMAKERS INDIA LTD.,31-03-2020
UNION BANK OF INDIA,506401,RAGHUVANSH AGROFARMS LTD.,31-03-2020
UNION BANK OF INDIA,342859,RAJ OIL MILLS LTD.,31-03-2020
UNION BANK OF INDIA,196819,RELIC TECHNOLOGIES LTD.,31-03-2020
UNION BANK OF INDIA,469198,RELICAB CABLE MFG. LTD.,31-03-2020
UNION BANK OF INDIA,196840,RELSON INDIA LTD.,31-03-2020
UNION BANK OF INDIA,228300,RESPONSIVE INDUSTRIES LTD.,31-03-2020
UNION BANK OF INDIA,199485,ROLTA INDIA LTD.,31-03-2020
UNION BANK OF INDIA,594664,ROOPSHRI RESORTS LTD.,31-03-2020
UNION BANK OF INDIA,208784,SALGUTI INDUSTRIES LTD.,31-03-2020
UNION BANK OF INDIA,208835,SALONA COTSPIN LTD.,31-03-2020
